week,time,fav,spr,und,blank1,Anne,Cate ,Donna ,Elliott,Francis,Franklona,Gabhandy,Gary,Joeanne,Jonathan,Leslie,Miles,Packy,Paul,Roberta,Soblocoa,blank2,s_Anne,s_Cate,s_Donna ,s_Elliott,s_Francis,s_Franklona,s_Gabhandy,s_Gary,s_Joeanne,s_Jonathan,s_Leslie,s_Miles,s_Packy,s_Paul ,s_Roberta,s_Soblocoa
6,10/12 4:25 ET,ARI,-5.5,WAS,,WAS 12,ARI 4,ARI 4,ARI 4,ARI 4,WAS 12,ARI 4,ARI 4,ARI 4,ARI 4,WAS 12,ARI 4,ARI 4,ARI 4,WAS 12,ARI 4,,231,262,244,211,248,273,226,220,212,246,272,290,305,249,204,213
6,10/12 8:30 ET,PHI,-1.5,NYG,,PHI 3,PHI 3,PHI 3,PHI 3,PHI 3,PHI 3,NYG 13,PHI 3,NYG 13,PHI 3,PHI 3,PHI 3,PHI 3,PHI 3,PHI 3,NYG 13,,231,262,244,211,248,273,226,220,212,246,272,290,305,249,204,213
6,10/13 8:30 ET,SF,-3.5,STL,,SF 6,SF 6,STL 10,STL 10,SF 6,STL 10,SF 6,SF 6,SF 6,SF 6,SF 6,STL 10,SF 6,STL 10,STL 10,SF 6,,231,262,244,211,248,273,226,220,212,246,272,290,305,249,204,213
7,10/16 8:25 ET,NE,-9.5,NYJ,,NE 2,NE 2,NYJ 14,NE 2,NE 2,NYJ 14,NE 2,NE 2,NE 2,NE 2,NE 2,NE 2,NE 2,NE 2,NE 2,NE 2,,262,314,264,260,321,313,264,271,253,291,322,317,371,278,236,251
7,10/19 1:00 ET,IND,-3.5,CIN,,IND 3,IND 3,CIN 13,IND 3,IND 3,CIN 13,IND 3,IND 3,IND 3,IND 3,IND 3,IND 3,IND 3,CIN 13,IND 3,IND 3,,262,314,264,260,321,313,264,271,253,291,322,317,371,278,236,251
7,10/19 1:00 ET,WAS,-6,TEN,,WAS 9,TEN 7,TEN 7,WAS 9,TEN 7,WAS 9,TEN 7,TEN 7,TEN 7,WAS 9,WAS 9,TEN 7,TEN 7,WAS 9,WAS 9,TEN 7,,262,314,264,260,321,313,264,271,253,291,322,317,371,278,236,251
7,10/19 1:00 ET,CHI,-3,MIA,,MIA 11,CHI 5,MIA 11,CHI 5,MIA 11,MIA 11,CHI 5,CHI 5,CHI 5,CHI 5,CHI 5,CHI 5,CHI 5,CHI 5,CHI 5,MIA 11,,262,314,264,260,321,313,264,271,253,291,322,317,371,278,236,251
7,10/19 1:00 ET,CLE,-4.5,JAC,,CLE 5,JAC 11,JAC 11,CLE 5,CLE 5,JAC 11,CLE 5,CLE 5,CLE 5,CLE 5,JAC 11,CLE 5,CLE 5,JAC 11,CLE 5,CLE 5,,262,314,264,260,321,313,264,271,253,291,322,317,371,278,236,251
7,10/19 1:00 ET,SEA,-6.5,STL,,SEA 2,STL 14,SEA 2,SEA 2,SEA 2,STL 14,SEA 2,SEA 2,SEA 2,SEA 2,SEA 2,SEA 2,SEA 2,SEA 2,SEA 2,SEA 2,,262,314,264,260,321,313,264,271,253,291,322,317,371,278,236,251
7,10/19 1:00 ET,GB,-6.5,CAR,,CAR 13,GB 3,CAR 13,GB 3,GB 3,CAR 13,GB 3,GB 3,GB 3,GB 3,GB 3,GB 3,GB 3,GB 3,GB 3,GB 3,,262,314,264,260,321,313,264,271,253,291,322,317,371,278,236,251
7,10/19 1:00 ET,BAL,-7,ATL,,BAL 6,BAL 6,ATL 10,BAL 6,BAL 6,ATL 10,ATL 10,ATL 10,BAL 6,BAL 6,BAL 6,BAL 6,BAL 6,BAL 6,ATL 10,ATL 10,,262,314,264,260,321,313,264,271,253,291,322,317,371,278,236,251
7,10/19 1:00 ET,BUF,-6.5,MIN,,MIN 11,MIN 11,BUF 5,BUF 5,BUF 5,MIN 11,MIN 11,BUF 5,BUF 5,BUF 5,BUF 5,BUF 5,BUF 5,BUF 5,MIN 11,BUF 5,,262,314,264,260,321,313,264,271,253,291,322,317,371,278,236,251
7,10/19 1:00 ET,DET,-1.5,NO,,NO 10,DET 6,DET 6,DET 6,DET 6,DET 6,NO 10,DET 6,NO 10,DET 6,DET 6,NO 10,DET 6,NO 10,DET 6,NO 10,,262,314,264,260,321,313,264,271,253,291,322,317,371,278,236,251
7,10/19 4:05 ET,SD,-3,KC,,SD 7,KC 9,KC 9,KC 9,SD 7,SD 7,SD 7,KC 9,SD 7,SD 7,KC 9,KC 9,SD 7,SD 7,KC 9,SD 7,,262,314,264,260,321,313,264,271,253,291,322,317,371,278,236,251
7,10/19 4:25 ET,DAL,-5.5,NYG,,NYG 9,DAL 7,NYG 9,NYG 9,NYG 9,NYG 9,DAL 7,DAL 7,DAL 7,DAL 7,NYG 9,DAL 7,DAL 7,NYG 9,DAL 7,DAL 7,,262,314,264,260,321,313,264,271,253,291,322,317,371,278,236,251
7,10/19 4:25 ET,ARI,-3.5,OAK,,ARI 4,ARI 4,OAK 12,ARI 4,ARI 4,OAK 12,ARI 4,ARI 4,ARI 4,ARI 4,ARI 4,ARI 4,ARI 4,OAK 12,ARI 4,OAK 12,,262,314,264,260,321,313,264,271,253,291,322,317,371,278,236,251
7,10/19 8:30 ET,DEN,-6.5,SF,,DEN 5,SF 11,SF 11,DEN 5,DEN 5,SF 11,DEN 5,DEN 5,DEN 5,DEN 5,DEN 5,DEN 5,DEN 5,DEN 5,SF 11,SF 11,,262,314,264,260,321,313,264,271,253,291,322,317,371,278,236,251
7,10/20 8:30 ET,PIT,-3,HOU,,PIT 7,PIT 7,HOU 9,HOU 9,PIT 7,HOU 9,PIT 7,HOU 9,PIT 7,PIT 7,PIT 7,HOU 9,HOU 9,PIT 7,HOU 9,PIT 7,,262,314,264,260,321,313,264,271,253,291,322,317,371,278,236,251
8,10/23 8:25 ET,DEN,-9,SD,,DEN 3,SD 13,SD 13,DEN 3,DEN 3,SD 13,DEN 3,DEN 3,DEN 3,DEN 3,DEN 3,DEN 3,DEN 3,DEN 3,DEN 3,DEN 3,,309,386,306,312,373,364,295,315,295,348,392,361,412,326,279,289
8,10/26 9:30 ET,DET,-3.5,ATL,,DET 4,DET 4,DET 4,DET 4,DET 4,ATL 12,ATL 12,DET 4,DET 4,DET 4,DET 4,ATL 12,DET 4,DET 4,DET 4,ATL 12,,309,386,306,312,373,364,295,315,295,348,392,361,412,326,279,289
8,10/26 1:00 ET,TB,-1.5,MIN,,MIN 5,MIN 5,MIN 5,MIN 5,MIN 5,TB 11,TB 11,MIN 5,MIN 5,TB 11,TB 11,MIN 5,MIN 5,TB 11,MIN 5,MIN 5,,309,386,306,312,373,364,295,315,295,348,392,361,412,326,279,289
8,10/26 1:00 ET,NE,-6,CHI,,CHI 10,CHI 10,NE 6,CHI 10,NE 6,CHI 10,NE 6,NE 6,NE 6,NE 6,NE 6,NE 6,NE 6,CHI 10,NE 6,CHI 10,,309,386,306,312,373,364,295,315,295,348,392,361,412,326,279,289
8,10/26 1:00 ET,KC,-7,STL,,STL 12,KC 4,KC 4,KC 4,KC 4,STL 12,KC 4,KC 4,KC 4,KC 4,KC 4,KC 4,KC 4,KC 4,STL 12,STL 12,,309,386,306,312,373,364,295,315,295,348,392,361,412,326,279,289
8,10/26 1:00 ET,SEA,-6,CAR,,SEA 5,CAR 11,CAR 11,SEA 5,SEA 5,CAR 11,SEA 5,SEA 5,SEA 5,SEA 5,CAR 11,SEA 5,SEA 5,CAR 11,SEA 5,SEA 5,,309,386,306,312,373,364,295,315,295,348,392,361,412,326,279,289
8,10/26 1:00 ET,NYJ,-3,BUF,,NYJ 6,NYJ 6,NYJ 6,NYJ 6,NYJ 6,NYJ 6,NYJ 6,BUF 10,BUF 10,NYJ 6,NYJ 6,BUF 10,NYJ 6,BUF 10,BUF 10,BUF 10,,309,386,306,312,373,364,295,315,295,348,392,361,412,326,279,289
8,10/26 1:00 ET,MIA,-6.5,JAC,,MIA 5,JAC 11,JAC 11,MIA 5,MIA 5,JAC 11,MIA 5,MIA 5,MIA 5,MIA 5,MIA 5,MIA 5,MIA 5,MIA 5,JAC 11,JAC 11,,309,386,306,312,373,364,295,315,295,348,392,361,412,326,279,289
8,10/26 1:00 ET,HOU,-3.5,TEN,,HOU 4,TEN 12,HOU 4,HOU 4,HOU 4,HOU 4,HOU 4,TEN 12,HOU 4,HOU 4,TEN 12,TEN 12,HOU 4,HOU 4,HOU 4,HOU 4,,309,386,306,312,373,364,295,315,295,348,392,361,412,326,279,289
8,10/26 1:00 ET,BAL,-3,CIN,,BAL 8,CIN 8,CIN 8,CIN 8,BAL 8,CIN 8,CIN 8,BAL 8,BAL 8,BAL 8,CIN 8,BAL 8,CIN 8,BAL 8,CIN 8,BAL 8,,309,386,306,312,373,364,295,315,295,348,392,361,412,326,279,289
8,10/26 4:05 ET,PHI,-1,ARI,,PHI 9,ARI 7,ARI 7,ARI 7,PHI 9,PHI 9,ARI 7,PHI 9,ARI 7,PHI 9,ARI 7,ARI 7,ARI 7,ARI 7,PHI 9,PHI 9,,309,386,306,312,373,364,295,315,295,348,392,361,412,326,279,289
8,10/26 4:25 ET,IND,-4.5,PIT,,PIT 13,IND 3,IND 3,IND 3,IND 3,PIT 13,IND 3,IND 3,IND 3,IND 3,IND 3,IND 3,IND 3,PIT 13,IND 3,IND 3,,309,386,306,312,373,364,295,315,295,348,392,361,412,326,279,289
8,10/26 4:25 ET,CLE,-6.5,OAK,,CLE 5,OAK 11,OAK 11,CLE 5,CLE 5,OAK 11,CLE 5,CLE 5,CLE 5,CLE 5,CLE 5,CLE 5,CLE 5,CLE 5,OAK 11,OAK 11,,309,386,306,312,373,364,295,315,295,348,392,361,412,326,279,289
8,10/26 8:30 ET,NO,-2,GB,,NO 10,GB 6,GB 6,GB 6,GB 6,NO 10,GB 6,GB 6,GB 6,NO 10,NO 10,GB 6,GB 6,NO 10,GB 6,NO 10,,309,386,306,312,373,364,295,315,295,348,392,361,412,326,279,289
8,10/27 8:30 ET,DAL,-9.5,WAS,,WAS 9,DAL 7,WAS 9,WAS 9,DAL 7,WAS 9,DAL 7,WAS 9,DAL 7,DAL 7,WAS 9,DAL 7,DAL 7,WAS 9,DAL 7,DAL 7,,309,386,306,312,373,364,295,315,295,348,392,361,412,326,279,289
9,10/30 8:25 ET,NO,-3,CAR,,NO 6,CAR 10,CAR 10,CAR 10,NO 6,CAR 10,NO 6,NO 6,NO 6,NO 6,NO 6,CAR 10,NO 6,CAR 10,NO 6,NO 6,,372,414,353,371,414,408,342,371,353,394,453,411,468,400,324,326
9,11/2 1:00 ET,MIA,-2.5,SD,,MIA 6,MIA 6,MIA 6,MIA 6,MIA 6,SD 10,SD 10,SD 10,MIA 6,SD 10,MIA 6,SD 10,SD 10,MIA 6,MIA 6,MIA 6,,372,414,353,371,414,408,342,371,353,394,453,411,468,400,324,326
9,11/2 1:00 ET,CIN,-10,JAC,,CIN 3,CIN 3,CIN 3,CIN 3,CIN 3,JAC 13,CIN 3,CIN 3,CIN 3,CIN 3,CIN 3,CIN 3,CIN 3,CIN 3,JAC 13,JAC 13,,372,414,353,371,414,408,342,371,353,394,453,411,468,400,324,326
9,11/2 1:00 ET,CLE,-7,TB,,TB 12,CLE 4,CLE 4,CLE 4,CLE 4,TB 12,CLE 4,CLE 4,CLE 4,CLE 4,CLE 4,CLE 4,CLE 4,CLE 4,TB 12,TB 12,,372,414,353,371,414,408,342,371,353,394,453,411,468,400,324,326
9,11/2 1:00 ET,MIN,0,WAS,,MIN 6,MIN 6,MIN 6,WAS 10,MIN 6,WAS 10,WAS 10,WAS 10,WAS 10,MIN 6,WAS 10,MIN 6,MIN 6,MIN 6,MIN 6,MIN 6,,372,414,353,371,414,408,342,371,353,394,453,411,468,400,324,326
9,11/2 1:00 ET,PHI,-2,HOU,,PHI 9,HOU 7,HOU 7,HOU 7,PHI 9,PHI 9,HOU 7,HOU 7,HOU 7,PHI 9,HOU 7,HOU 7,PHI 9,PHI 9,HOU 7,PHI 9,,372,414,353,371,414,408,342,371,353,394,453,411,468,400,324,326
9,11/2 1:00 ET,KC,-8.5,NYJ,,NYJ 13,NYJ 13,KC 3,KC 3,KC 3,NYJ 13,KC 3,KC 3,KC 3,KC 3,KC 3,KC 3,KC 3,KC 3,KC 3,KC 3,,372,414,353,371,414,408,342,371,353,394,453,411,468,400,324,326
9,11/2 1:00 ET,DAL,-1.5,ARI,,ARI 4,ARI 4,ARI 4,ARI 4,DAL 12,ARI 4,DAL 12,ARI 4,DAL 12,ARI 4,ARI 4,ARI 4,ARI 4,ARI 4,DAL 12,ARI 4,,372,414,353,371,414,408,342,371,353,394,453,411,468,400,324,326
9,11/2 4:05 ET,SF,-10.5,STL,,SF 3,SF 3,STL 13,SF 3,SF 3,STL 13,SF 3,SF 3,SF 3,SF 3,SF 3,SF 3,SF 3,SF 3,STL 13,SF 3,,372,414,353,371,414,408,342,371,353,394,453,411,468,400,324,326
9,11/2 4:25 ET,DEN,-3,NE,,DEN 4,NE 12,DEN 4,DEN 4,DEN 4,NE 12,DEN 4,DEN 4,DEN 4,DEN 4,DEN 4,NE 12,DEN 4,NE 12,DEN 4,DEN 4,,372,414,353,371,414,408,342,371,353,394,453,411,468,400,324,326
9,11/2 4:25 ET,SEA,-13.5,OAK,,SEA 2,SEA 2,OAK 14,SEA 2,SEA 2,SEA 2,SEA 2,SEA 2,SEA 2,SEA 2,SEA 2,SEA 2,SEA 2,SEA 2,OAK 14,SEA 2,,372,414,353,371,414,408,342,371,353,394,453,411,468,400,324,326
9,11/2 8:30 ET,PIT,-2,BAL,,PIT 8,BAL 8,PIT 8,PIT 8,BAL 8,PIT 8,PIT 8,BAL 8,PIT 8,BAL 8,PIT 8,PIT 8,BAL 8,BAL 8,BAL 8,BAL 8,,372,414,353,371,414,408,342,371,353,394,453,411,468,400,324,326
9,11/3 8:30 ET,IND,-3,NYG,,NYG 10,IND 6,IND 6,IND 6,IND 6,NYG 10,IND 6,IND 6,NYG 10,IND 6,IND 6,IND 6,IND 6,NYG 10,NYG 10,NYG 10,,372,414,353,371,414,408,342,371,353,394,453,411,468,400,324,326
10,11/6 8:25 ET,CIN,-6.5,CLE,,CIN 5,CLE 11,CLE 11,CLE 11,CIN 5,CLE 11,CIN 5,CLE 11,CIN 5,CIN 5,CIN 5,CIN 5,CIN 5,CIN 5,CIN 5,CIN 5,,416,457,406,407,459,456,374,399,385,437,495,459,511,449,358,362
10,11/9 1:00 ET,DAL,-7.5,JAC,,DAL 5,JAC 11,JAC 11,JAC 11,DAL 5,JAC 11 ,DAL 5,DAL 5,DAL 5,DAL 5,JAC 11,DAL 5,DAL 5,DAL 5,DAL 5,DAL 5,,416,457,406,407,459,456,374,399,385,437,495,459,511,449,358,362
10,11/9 1:00 ET,DET,-3,MIA,,MIA 7,MIA 7,DET 9,MIA 7,MIA 7,MIA 7,DET 9,DET 9,DET 9,DET 9,DET 9,MIA 7,DET 9,MIA 7,MIA 7,MIA 7,,416,457,406,407,459,456,374,399,385,437,495,459,511,449,358,362
10,11/9 1:00 ET,BUF,-1.5,KC,,KC 4,KC 4,BUF 12,KC 4,KC 4,BUF 12,KC 4,KC 4,BUF 12,KC 4,KC 4,KC 4,KC 4,BUF 12,KC 4,KC 4 ,,416,457,406,407,459,456,374,399,385,437,495,459,511,449,358,362
10,11/9 1:00 ET,NO,-5.5,SF,,SF 9,SF 9,SF 9,NO 7,SF 9,SF 9,NO 7,SF 9,NO 7,NO 7,NO 7,NO 7,NO 7,NO 7,NO 7,SF 9,,416,457,406,407,459,456,374,399,385,437,495,459,511,449,358,362
10,11/9 1:00 ET,BAL,-10.5,TEN,,BAL 2,BAL 2,TEN 14,BAL 2,BAL 2,TEN 14,BAL 2,BAL 2,BAL 2,BAL 2,BAL 2,BAL 2,BAL 2,BAL 2,BAL 2,BAL 2,,416,457,406,407,459,456,374,399,385,437,495,459,511,449,358,362
10,11/9 1:00 ET,PIT,-4.5,NYJ,,PIT 3,PIT 3,NYJ 13,PIT 3,PIT 3,NYJ 13,PIT 3,PIT 3,PIT 3,PIT 3,PIT 3,PIT 3,PIT 3,PIT 3,PIT 3,NYJ 13,,416,457,406,407,459,456,374,399,385,437,495,459,511,449,358,362
10,11/9 1:00 ET,ATL,-3,TB,,ATL 6,TB 10,ATL 6,ATL 6,ATL 6,TB 10,TB 10,ATL 6,ATL 6,ATL 6,TB 10,ATL 6,ATL 6,TB 10,TB 10,ATL 6,,416,457,406,407,459,456,374,399,385,437,495,459,511,449,358,362
10,11/9 4:05 ET,DEN,-12.5,OAK,,DEN 4,OAK 12,OAK 12,DEN 4,DEN 4,OAK 12,DEN 4,DEN 4,DEN 4,DEN 4,DEN 4,DEN 4,DEN 4,DEN 4,DEN 4,OAK 12,,416,457,406,407,459,456,374,399,385,437,495,459,511,449,358,362
10,11/9 4:25 ET,ARI,-7,STL,,STL 12,ARI 4,ARI 4,ARI 4,ARI 4,STL 12,ARI 4,ARI 4,ARI 4,ARI 4,ARI 4,ARI 4,ARI 4,ARI 4,STL 12,STL 12,,416,457,406,407,459,456,374,399,385,437,495,459,511,449,358,362
10,11/9 4:25 ET,SEA,-9.5,NYG,,SEA 2,SEA 2,SEA 2,SEA 2,SEA 2,NYG 14,SEA 2,SEA 2,SEA 2,SEA 2,SEA 2,SEA 2,SEA 2,SEA 2,SEA 2      ,NYG 14,,416,457,406,407,459,456,374,399,385,437,495,459,511,449,358,362
10,11/9 8:30 ET,GB,-9.5,CHI,,CHI 11,GB 5,CHI 11,CHI 11,GB 5,CHI 11,GB 5,GB 5,GB 5,GB 5,GB 5,GB 5,GB 5,GB 5,CHI 11,GB 5,,416,457,406,407,459,456,374,399,385,437,495,459,511,449,358,362
10,11/10 8:30 ET,PHI,-7,CAR,,PHI 6,CAR 10,CAR 10,PHI 6,CAR 10,PHI 6,CAR 10,PHI 6,PHI 6,PHI 6,CAR 10,PHI 6,PHI 6,PHI 6,CAR 10,PHI 6,,416,457,406,407,459,456,374,399,385,437,495,459,511,449,358,362
11,11/13 8:25 ET,MIA,-4,BUF,,MIA 7,BUF 9,BUF 9,MIA 7,MIA 7,BUF 9,MIA 7,BUF 9,BUF 9,BUF 9,MIA 7,BUF 9,MIA 7,MIA 7,MIA 7,MIA 7,,454,494,460,446,500,495,409,466,428,484,525,497,558,477,375,412
11,11/16 1:00 ET,CLE,-4,HOU,,HOU 9,HOU 9,CLE 7,CLE 7,HOU 9,HOU 9,CLE 7,CLE 7,CLE 7,CLE 7,HOU 9,CLE 7,HOU 9,CLE 7,HOU 9,CLE 7,,454,494,460,446,500,495,409,466,428,484,525,497,558,477,375,412
11,11/16 1:00 ET,CHI,-2.5,MIN,,CHI 6,CHI 6,MIN 10,CHI 6,CHI 6,MIN 10,MIN 10,MIN 10,MIN 10,CHI 6,CHI 6,MIN 10,CHI 6,CHI 6,CHI 6,CHI 6,,454,494,460,446,500,495,409,466,428,484,525,497,558,477,375,412
11,11/16 4:25 ET,GB,-5.5,PHI,,PHI 13,GB 3,PHI 13,GB 3,GB 3,PHI 13,GB 3,GB 3,GB 3,GB 3,GB 3,GB 3,GB 3,GB 3,GB 3,GB 3,,454,494,460,446,500,495,409,466,428,484,525,497,558,477,375,412
11,11/16 1:00 ET,SEA,-1,KC,,SEA 9,KC 7,KC 7,KC 7,KC 7,SEA 9,SEA 9,SEA 9,SEA 9,KC 7,KC 7,KC 7,KC 7,KC 7,SEA 9,SEA 9,,454,494,460,446,500,495,409,466,428,484,525,497,558,477,375,412
11,11/16 1:00 ET,ATL,-2.5,CAR,,ATL 4,CAR 12,CAR 12,ATL 4,ATL 4,ATL 4,ATL 4,ATL 4,ATL 4,ATL 4,ATL 4,ATL 4,ATL 4,CAR 12,CAR 12,ATL 4,,454,494,460,446,500,495,409,466,428,484,525,497,558,477,375,412
11,11/16 1:00 ET,NO,-8,CIN,,NO 5,CIN 11,CIN 11,NO 5,CIN 11,CIN 11,NO 5,CIN 11,NO 5,NO 5,NO 5,NO 5,NO 5,NO 5,NO 5,NO 5,,454,494,460,446,500,495,409,466,428,484,525,497,558,477,375,412
11,11/16 1:00 ET,WAS,-7,TB,,WAS 7,TB 9,TB 9,WAS 7,TB 9,TB 9,TB 9,WAS 7,WAS 7,WAS 7,WAS 7,WAS 7,WAS 7,WAS 7,TB 9,TB 9,,454,494,460,446,500,495,409,466,428,484,525,497,558,477,375,412
11,11/16 1:00 ET,DEN,-9,STL,,DEN 2,DEN 2,STL 14,DEN 2,DEN 2,STL 14,DEN 2,DEN 2,DEN 2,DEN 2,DEN 2,DEN 2,DEN 2,DEN 2,DEN 2,DEN 2,,454,494,460,446,500,495,409,466,428,484,525,497,558,477,375,412
11,11/16 1:00 ET,SF,-4,NYG,,SF 3,NYG 13,SF 3,SF 3,SF 3,NYG 13,NYG 13,SF 3,SF 3,SF 3,SF 3,SF 3,SF 3,SF 3,SF 3,SF 3,,454,494,460,446,500,495,409,466,428,484,525,497,558,477,375,412
11,11/16 4:05 ET,SD,-10,OAK,,SD 2,OAK 14,OAK 14,SD 2,SD 2,SD 2,SD 2,SD 2,SD 2,SD 2,SD 2,SD 2,SD 2,SD 2,SD 2,SD 2,,454,494,460,446,500,495,409,466,428,484,525,497,558,477,375,412
11,11/16 4:25 ET,DET,-1.5,ARI,,ARI 9,DET 7,DET 7,DET 7,ARI 9,DET 7,ARI 9,DET 7,DET 7,DET 7,ARI 9,ARI 9,DET 7,ARI 9,DET 7,ARI 9,,454,494,460,446,500,495,409,466,428,484,525,497,558,477,375,412
11,11/16 8:30 ET,IND,-3,NE,,NE 8,IND 8,IND 8,NE 8,IND 8,NE 8,IND 8,NE 8,NE 8,NE 8,IND 8,IND 8,NE 8,IND 8,NE 8,IND 8,,454,494,460,446,500,495,409,466,428,484,525,497,558,477,375,412
11,11/17 8:30 ET,PIT,-7,TEN,,PIT 6,PIT 6,TEN 10,PIT 6,PIT 6,TEN 10,TEN 10,PIT 6,PIT 6,PIT 6,TEN 10,TEN 10,PIT 6,PIT 6,TEN 10,PIT 6,,454,494,460,446,500,495,409,466,428,484,525,497,558,477,375,412
12,11/20 8:25 ET,KC,-7.5,OAK,,KC 2,KC 2,OAK 14,KC 2,KC 2,OAK 14,KC 2,KC 2,KC 2,KC 2,KC 2,KC 2,KC 2,KC 2,KC 2,KC 2,,508,545,504,492,576,552,443,503,454,523,575,525,613,520,422,461
12,11/23 1:00 ET,ATL,-2.5,CLE,,ATL 8,ATL 8,CLE 8,ATL 8,CLE 8,CLE 8,ATL 8,CLE 8,CLE 8,ATL 8,ATL 8,CLE 8,CLE 8,ATL 8,ATL 8,CLE 8,,508,545,504,492,576,552,443,503,454,523,575,525,613,520,422,461
12,11/23 1:00 ET,PHI,-11.5,TEN,,TEN 13,PHI 3,TEN 13,PHI 3,PHI 3,PHI 3,PHI 3,PHI 3,PHI 3,PHI 3,PHI 3,PHI 3,PHI 3,PHI 3,PHI 3,TEN 13,,508,545,504,492,576,552,443,503,454,523,575,525,613,520,422,461
12,11/23 1:00 ET,NE,-7,DET,,NE 7,DET 9,DET 9,NE 7,DET 9,DET 9,NE 7,DET 9,NE 7,NE 7,NE 7,NE 7,DET 9,NE 7,DET 9,NE 7,,508,545,504,492,576,552,443,503,454,523,575,525,613,520,422,461
12,11/23 1:00 ET,GB,-8,MIN,,MIN 12,GB 4,MIN 12,GB 4,GB 4,MIN 12,GB 4,GB 4,GB 4,GB 4,GB 4,MIN 12,GB 4,GB 4,GB 4,GB 4,,508,545,504,492,576,552,443,503,454,523,575,525,613,520,422,461
12,11/23 1:00 ET,IND,-13.5,JAC,,IND 2,IND 2,IND 2,IND 2,IND 2,JAC 14,IND 2,IND 2,IND 2,IND 2,IND 2,IND 2,IND 2,IND 2,JAC 14,IND 2,,508,545,504,492,576,552,443,503,454,523,575,525,613,520,422,461
12,11/23 1:00 ET,HOU,-2.5,CIN,,HOU 4,CIN 12,HOU 4,HOU 4,CIN 12,HOU 4,HOU 4,CIN 12,HOU 4,CIN 12,HOU 4,HOU 4,HOU 4,HOU 4,HOU 4,HOU 4,,508,545,504,492,576,552,443,503,454,523,575,525,613,520,422,461
12,11/23 1:00 ET,CHI,-4.5,TB,,CHI 5,CHI 5,TB 11,CHI 5,CHI 5,TB 11,CHI 5,CHI 5,CHI 5,CHI 5,CHI 5,TB 11,CHI 5,CHI 5,TB 11,TB 11,,508,545,504,492,576,552,443,503,454,523,575,525,613,520,422,461
12,11/23 4:05 ET,SEA,-7.5,ARI,,SEA 10,ARI 6,ARI 6,ARI 6,ARI 6,ARI 6,SEA 10,ARI 6,SEA 10,SEA 10,ARI 6,ARI 6,ARI 6,SEA 10,SEA 10,ARI 6,,508,545,504,492,576,552,443,503,454,523,575,525,613,520,422,461
12,11/23 4:05 ET,SD,-5,STL,,SD 7,STL 9,STL 9,STL 9,SD 7,SD 7,STL 9,STL 9,SD 7,SD 7,SD 7,SD 7,SD 7,STL 9,STL 9,SD 7,,508,545,504,492,576,552,443,503,454,523,575,525,613,520,422,461
12,11/23 4:25 ET,DEN,-6.5,MIA,,DEN 3,DEN 3,MIA 13,DEN 3,DEN 3,MIA 13,DEN 3,DEN 3,DEN 3,DEN 3,DEN 3,DEN 3,DEN 3,DEN 3,DEN 3,MIA 13,,508,545,504,492,576,552,443,503,454,523,575,525,613,520,422,461
12,11/23 4:25 ET,SF,-9.5,WAS,,WAS 12,SF 4,SF 4,SF 4,SF 4,WAS 12,SF 4,SF 4,SF 4,SF 4,WAS 12,SF 4,SF 4,SF 4,WAS 12,SF 4,,508,545,504,492,576,552,443,503,454,523,575,525,613,520,422,461
12,11/23 8:30 ET,DAL,-4.5,NYG,,NYG 8,DAL 8,NYG 8,NYG 8,NYG 8,NYG 8,DAL 8,DAL 8,NYG 8,DAL 8,NYG 8,DAL 8,DAL 8,NYG 8,DAL 8,DAL 8,,508,545,504,492,576,552,443,503,454,523,575,525,613,520,422,461
12,11/24 8:30 ET,NO,-3,BAL,,BAL 10,BAL 10,NO 6,NO 6,BAL 10,BAL 10,BAL 10,BAL 10,NO 6,NO 6,NO 6,NO 6,NO 6,NO 6,NO 6,NO 6,,508,545,504,492,576,552,443,503,454,523,575,525,613,520,422,461
12,11/24 7:00 ET,BUF,-2.5,NYJ,,NYJ 12,NYJ 12,BUF 4,BUF 4,BUF 4,NYJ 12,BUF 4,BUF 4,BUF 4,BUF 4,BUF 4,BUF 4,BUF 4,BUF 4,BUF 4,NYJ 12,,508,545,504,492,576,552,443,503,454,523,575,525,613,520,422,461
13,11/27 12:30 ET,DET,-7,CHI,,CHI 8,CHI 8,DET 8,CHI 8,DET 8,CHI 8,CHI 8,CHI 8,DET 8,DET 8,DET 8,DET 8,DET 8,DET 8,CHI 8,CHI 8,,552,596,536,524,638,594,503,566,511,592,610,571,661,562,454,501
13,11/27 4:30 ET,DAL,-3.5,PHI,,PHI 8,DAL 8,PHI 8,PHI 8,DAL 8,PHI 8,DAL 8,PHI 8,DAL 8,DAL 8,PHI 8,DAL 8,DAL 8,PHI 8,DAL 8,PHI 8,,552,596,536,524,638,594,503,566,511,592,610,571,661,562,454,501
13,11/27 8:30 ET,SF,-1.5,SEA,,SEA 7,SEA 7,SF 9,SEA 7,SEA 7,SF 9,SF 9,SEA 7,SEA 7,SEA 7,SF 9,SF 9,SEA 7,SF 9,SF 9,SEA 7,,552,596,536,524,638,594,503,566,511,592,610,571,661,562,454,501
13,11/30 1:00 ET,IND,-8,WAS,,WAS 13,IND 3,IND 3,IND 3,IND 3,WAS 13,IND 3,IND 3,IND 3,IND 3,WAS 13,IND 3,IND 3,IND 3,IND 3,IND 3,,552,596,536,524,638,594,503,566,511,592,610,571,661,562,454,501
