week,time,fav,spr,und,blank1,Anne ,Cate ,Donna ,Elliott,Francis,Franklona,Gabhandy,Gary,Joeanne,Jonathan,Leslie,Miles,Packy,Paul ,Roberta,Soblocoa,blank2,s_Anne ,s_Cate ,s_Donna ,s_Elliott,s_Francis,s_Franklona,s_Gabhandy,s_Gary,s_Joeanne,s_Jonathan,s_Leslie,s_Miles,s_Packy,s_Paul ,s_Roberta,s_Soblocoa
6,10/18 4:25 ET,GB,-10.5,SD,,GB 2,GB 2,SD 14,GB 2,GB 2,SD 14,GB 2,GB 2,GB 2,GB 2,GB 2,GB 2,GB 2,GB 2,GB 2,GB 2,,277,243,249,213,267,286,285,298,331,287,264,216,232,267,175,274
6,10/18 4:25 ET,BAL,-2.5,SF,,BAL 10,BAL 10,SF 6,SF 6,BAL 10,BAL 10,SF 6,SF 6,SF 6,SF 6,BAL 10,BAL 10,SF 6,SF 6,SF 6,SF 6,,277,243,249,213,267,286,285,298,331,287,264,216,232,267,175,274
6,10/18 8:30 ET,NE,-9,IND,,IND 11,IND 11,IND 11,NE 5,NE 5,IND 11,NE 5,NE 5,NE 5,NE 5,NE 5,NE 5,NE 5,NE 5,IND 11,NE 5,,277,243,249,213,267,286,285,298,331,287,264,216,232,267,175,274
6,10/19 8:30 ET,PHI,-3.5,NYG,,PHI 6,PHI 6,NYG 10,PHI 6,NYG 10,NYG 10,PHI 6,NYG 10,NYG 10,PHI 6,PHI 6,NYG 10,PHI 6,PHI 6,PHI 6,PHI 6,,277,243,249,213,267,286,285,298,331,287,264,216,232,267,175,274
7,10/22 8:25 ET,SEA,-6.5,SF,,SEA 5,SF 11,SEA 5,SEA 5,SF 11,SF 11,SEA 5,SEA 5,SEA 5,SEA 5,SEA 5,SF 11,SEA 5,SEA 5,SF 11,SEA 5,,318,296,288,260,309,327,338,334,373,347,304,262,290,326,213,315
7,10/25  9:30 ET,BUF,-3.5,JAC,,JAC 12 ,JAC 12,BUF 4,BUF 4,BUF 4,JAC 12,BUF 4,BUF 4,BUF 4,BUF 4,BUF 4,BUF 4,BUF 4,BUF 4,JAC 12,BUF 4,,318,296,288,260,309,327,338,334,373,347,304,262,290,326,213,315
7,10/25 1:00 ET,STL,-6,CLE,,CLE 10,STL 6,CLE 10,STL 6,CLE 10,CLE 10,STL 6,CLE 10,CLE 10,STL 6,STL 6,STL 6,STL 6,STL 6,STL 6,STL 6,,318,296,288,260,309,327,338,334,373,347,304,262,290,326,213,315
7,10/25 1:00 ET,KC,-3.5,PIT,,PIT 6,PIT 6,KC 10,KC 10,KC 10,PIT 6,PIT 6,PIT 6,PIT 6,PIT 6,KC 10,PIT 6,KC 10,PIT 6,PIT 6,KC 10,,318,296,288,260,309,327,338,334,373,347,304,262,290,326,213,315
7,10/25 1:00 ET,MIA,-4.5,HOU,,MIA 7,HOU 9,HOU 9,MIA 7,MIA 7,HOU 9,MIA 7,HOU 9,HOU 9,MIA 7,MIA 7,MIA 7,HOU 9,MIA 7,MIA 7,HOU 9,,318,296,288,260,309,327,338,334,373,347,304,262,290,326,213,315
7,10/25 1:00 ET,NE,-7,NYJ,,NE 4,NE 4,NYJ 12,NE 4,NYJ 12,NYJ 12,NE 4,NE 4,NE 4,NE 4,NE 4,NE 4,NE 4,NE 4,NE 4,NYJ 12,,318,296,288,260,309,327,338,334,373,347,304,262,290,326,213,315
7,10/25 1:00 ET,DET,-1,MIN,,DET 9,MIN 7,DET 9,MIN 7,DET 9,MIN 7,MIN 7,DET 9,MIN 7,DET 9,MIN 7,MIN 7,MIN 7,DET 9,DET 9,MIN 7,,318,296,288,260,309,327,338,334,373,347,304,262,290,326,213,315
7,10/25 1:00 ET,ATL,-6,TEN,,ATL 2,TEN 14,ATL 2,ATL 2,ATL 2,TEN 14,ATL 2,ATL 2,ATL 2,ATL 2,ATL 2,ATL 2,ATL 2,ATL 2,ATL 2,ATL 2,,318,296,288,260,309,327,338,334,373,347,304,262,290,326,213,315
7,10/25 1:00 ET,WAS,-3,TB,,WAS 8,TB 8,TB 8,TB 8,WAS 8,TB 8,WAS 8,WAS 8,WAS 8,WAS 8,WAS 8,TB 8,TB 8,WAS 8,TB 8,TB 8,,318,296,288,260,309,327,338,334,373,347,304,262,290,326,213,315
7,10/25 1:00 ET,IND,-5,NO,,IND 6,IND 6,IND 6,IND 6,NO 10,NO 10,IND 6,IND 6,NO 10,IND 6,IND 6,NO 10,NO 10,IND 6,IND 6,NO 10,,318,296,288,260,309,327,338,334,373,347,304,262,290,326,213,315
7,10/25 4:05 ET,SD,-3.5,OAK,,SD 7,SD 7,OAK 9,OAK 9,OAK 9,OAK 9,SD 7,OAK 9,SD 7,SD 7,SD 7,OAK 9,SD 7,OAK 9,SD 7,SD 7,,318,296,288,260,309,327,338,334,373,347,304,262,290,326,213,315
7,10/25 4:25 ET,NYG,-3,DAL,,NYG 7,DAL 9,NYG 7,NYG 7,DAL 9,DAL 9,NYG 7,DAL 9,NYG 7,NYG 7,NYG 7,DAL 9,DAL 9,NYG 7,DAL 9,NYG 7,,318,296,288,260,309,327,338,334,373,347,304,262,290,326,213,315
7,10/25 8:30 ET,CAR,-2.5,PHI,,PHI 7,PHI 7,CAR 9,PHI 7,CAR 9,PHI 7,CAR 9,PHI 7,PHI 7,CAR 9,CAR 9,CAR 9,PHI 7,PHI 7,CAR 9,PHI 7,,318,296,288,260,309,327,338,334,373,347,304,262,290,326,213,315
7,10/26 8:30 ET,ARI,-10,BAL,,BAL 12,ARI 4,ARI 4,ARI 4,ARI 4,BAL 12,ARI 4,ARI 4,ARI 4,ARI 4,ARI 4,ARI 4,ARI 4,ARI 4,BAL 12,BAL 12,,318,296,288,260,309,327,338,334,373,347,304,262,290,326,213,315
8,10/29 8:25 ET,NE,-8,MIA,,NE 6,NE 6,MIA 10,NE 6,MIA 10,MIA 10,NE 6,NE 6,NE 6,NE 6,NE 6,NE 6,MIA 10,NE 6,MIA 10,MIA 10,,363,329,344,321,368,365,397,366,420,399,373,320,338,378,253,362
8,11/1 9:00 ET,KC,-3,DET,,KC 8,DET 8,DET 8,KC 8,DET 8,DET 8,KC 8,KC 8,DET 8,KC 8,KC 8,DET 8,KC 8,KC 8,DET 8,DET 8,,363,329,344,321,368,365,397,366,420,399,373,320,338,378,253,362
8,11/1 1:00 ET,MIN,-1.5,CHI,,CHI 8,CHI 8,CHI 8,CHI 8,MIN 8,MIN 8,MIN 8,MIN 8,MIN 8,MIN 8,CHI 8,CHI 8,MIN 8,MIN 8,CHI 8,CHI 8,,363,329,344,321,368,365,397,366,420,399,373,320,338,378,253,362
8,11/1 1:00 ET,ATL,-8,TB,,ATL 3,TB 13,ATL 3,ATL 3,ATL 3,TB 13,ATL 3,ATL 3,ATL 3,ATL 3,ATL 3,ATL 3,ATL 3,ATL 3,TB 13,ATL 3,,363,329,344,321,368,365,397,366,420,399,373,320,338,378,253,362
8,11/1 1:00 ET,NO,-3,NYG,,NO 6,NO 6,NYG 10,NYG 10,NO 6,NYG 10,NO 6,NYG 10,NO 6,NO 6,NO 6,NO 6,NO 6,NYG 10,NO 6,NYG 10,,363,329,344,321,368,365,397,366,420,399,373,320,338,378,253,362
8,11/1 1:00 ET,STL,-8,SF,,STL 4,SF 12,STL 4,STL 4,STL 4,SF 12,STL 4,STL 4,STL 4,STL 4,STL 4,STL 4,STL 4,STL 4,SF 12,SF 12,,363,329,344,321,368,365,397,366,420,399,373,320,338,378,253,362
8,11/1 1:00 ET,ARI,-7,CLE,,CLE 11,ARI 5,CLE 11,ARI 5,ARI 5,CLE 11,ARI 5,CLE 11,ARI 5,ARI 5,ARI 5,ARI 5,ARI 5,ARI 5,ARI 5,CLE 11,,363,329,344,321,368,365,397,366,420,399,373,320,338,378,253,362
8,11/1 1:00 ET,PIT,0,CIN,,PIT 8,PIT 8,CIN 8,CIN 8,CIN 8,PIT 8,CIN 8,CIN 8,CIN 8,PIT 8,PIT 8,CIN 8,PIT 8,PIT 8,PIT 8,CIN 8,,363,329,344,321,368,365,397,366,420,399,373,320,338,378,253,362
8,11/1 1:00 ET,BAL,-4.5,SD,,BAL 7,BAL 7,SD 9,BAL 7,BAL 7,SD 9,BAL 7,SD 9,BAL 7,BAL 7,BAL 7,BAL 7,SD 9,SD 9,SD 9,SD 9,,363,329,344,321,368,365,397,366,420,399,373,320,338,378,253,362
8,11/1 1:00 ET,HOU,-3.5,TEN,,HOU 6,HOU 6,HOU 6,TEN 10,TEN 10,TEN 10,HOU 6,TEN 10,HOU 6,HOU 6,HOU 6,TEN 10,HOU 6,TEN 10,HOU 6,HOU 6,,363,329,344,321,368,365,397,366,420,399,373,320,338,378,253,362
8,11/1 4:05 ET,NYJ,-3,OAK,,OAK 7,OAK 7,OAK 7,OAK 7,NYJ 9,NYJ 9,NYJ 9,OAK 7,NYJ 9,NYJ 9,NYJ 9,OAK 7,OAK 7,OAK 7,OAK 7,NYJ 9,,363,329,344,321,368,365,397,366,420,399,373,320,338,378,253,362
8,11/1 4:25 ET,SEA,-5,DAL,,SEA 5,DAL 11,SEA 5,SEA 5,SEA 5,DAL 11,SEA 5,SEA 5,SEA 5,SEA 5,SEA 5,SEA 5,DAL 11,DAL 11,DAL 11,SEA 5,,363,329,344,321,368,365,397,366,420,399,373,320,338,378,253,362
8,11/1 8:30 ET,GB,-2.5,DEN,,DEN 9,GB 7,GB 7,GB 7,DEN 9,DEN 9,GB 7,GB 7,GB 7,DEN 9,DEN 9,DEN 9,DEN 9,GB 7,GB 7,GB 7,,363,329,344,321,368,365,397,366,420,399,373,320,338,378,253,362
8,11/2 8:30 ET,CAR,-5.5,IND,,CAR 3,IND 13,CAR 3,CAR 3,CAR 3,IND 13,CAR 3,CAR 3,CAR 3,CAR 3,CAR 3,CAR 3,CAR 3,CAR 3,CAR 3,IND 13,,363,329,344,321,368,365,397,366,420,399,373,320,338,378,253,362
9,11/5 8:25 ET,CIN,-13,CLE,,CIN 3,CLE 13,CIN 3,CIN 3,CIN 3,CLE 13,CIN 3,CIN 3,CIN 3,CIN 3,CIN 3,CIN 3,CIN 3,CIN 3,CLE 13,CIN 3,,424,379,377,374,423,395,463,415,478,466,432,380,394,419,293,381
9,11/8 1:00 ET,PIT,-6,OAK,,PIT 4,PIT 4,OAK 12,PIT 4,PIT 4,OAK 12,PIT 4,OAK 12,PIT 4,PIT 4,PIT 4,PIT 4,PIT 4,PIT 4,PIT 4,OAK 12,,424,379,377,374,423,395,463,415,478,466,432,380,394,419,293,381
9,11/8 1:00 ET,NYJ,-8,JAC,,JAC 11,JAC 11,NYJ 5,NYJ 5,NYJ 5,JAC 11,NYJ 5,NYJ 5,NYJ 5,NYJ 5,NYJ 5,NYJ 5,NYJ 5,NYJ 5,JAC 11,JAC 11,,424,379,377,374,423,395,463,415,478,466,432,380,394,419,293,381
9,11/8 1:00 ET,MIN,-1,STL,,MIN 5,MIN 5,MIN 5,MIN 5,STL 11,MIN 5,MIN 5,STL 11,MIN 5,MIN 5,MIN 5,STL 11,MIN 5,STL 11,STL 11,MIN 5,,424,379,377,374,423,395,463,415,478,466,432,380,394,419,293,381
9,11/8 1:00 ET,BUF,-4,MIA,,MIA 8,MIA 8,BUF 8,MIA 8,MIA 8,MIA 8,BUF 8,BUF 8,BUF 8,BUF 8,BUF 8,BUF 8,MIA 8,MIA 8,MIA 8,BUF 8,,424,379,377,374,423,395,463,415,478,466,432,380,394,419,293,381
9,11/8 1:00 ET,NO,-6.5,TEN,,NO 3,NO 3,NO 3,NO 3,NO 3,TEN 13,NO 3,TEN 13,NO 3,NO 3,NO 3,NO 3,NO 3,NO 3,NO 3,TEN 13,,424,379,377,374,423,395,463,415,478,466,432,380,394,419,293,381
9,11/8 1:00 ET,NE,-13.5,WAS,,NE 2,NE 2,WAS 14,NE 2,NE 2,NE 2,NE 2,NE 2,NE 2,NE 2,WAS 14,NE 2,NE 2,NE 2,NE 2,NE 2,,424,379,377,374,423,395,463,415,478,466,432,380,394,419,293,381
9,11/8 1:00 ET,GB,-2.5,CAR,,GB 4,GB 4,CAR 12,GB 4,GB 4,GB 4,GB 4,GB 4,GB 4,CAR 12,CAR 12,GB 4,GB 4,CAR 12,GB 4,GB 4,,424,379,377,374,423,395,463,415,478,466,432,380,394,419,293,381
9,11/8 4:05 ET,ATL,-8.5,SF,,ATL 4,SF 12,ATL 4,ATL 4,ATL 4,SF 12,ATL 4,ATL 4,ATL 4,ATL 4,ATL 4,ATL 4,ATL 4,ATL 4,SF 12,SF 12,,424,379,377,374,423,395,463,415,478,466,432,380,394,419,293,381
9,11/8 4:05 ET,NYG,-2,TB,,TB 8,TB 8,NYG 8,TB 8,NYG 8,TB 8,NYG 8,NYG 8,NYG 8,NYG 8,NYG 8,TB 8,TB 8,TB 8,TB 8,NYG 8,,424,379,377,374,423,395,463,415,478,466,432,380,394,419,293,381
9,11/8 4:25 ET,DEN,-3.5,IND,,DEN 6,IND 10,IND 10,IND 10,DEN 6,IND 10,DEN 6,DEN 6,DEN 6,DEN 6,DEN 6,IND 10,DEN 6,DEN 6,IND 10,DEN 6,,424,379,377,374,423,395,463,415,478,466,432,380,394,419,293,381
9,11/8 8:30 ET,PHI,-3,DAL,,PHI 7,DAL 9,PHI 7,PHI 7,PHI 7,DAL 9,PHI 7,PHI 7,DAL 9,DAL 9,PHI 7,DAL 9,DAL 9,PHI 7,DAL 9,PHI 7,,424,379,377,374,423,395,463,415,478,466,432,380,394,419,293,381
9,11/9 8:30 ET,SD,-3.5,CHI,,CHI 8,CHI 8,SD 8,CHI 8,CHI 8,CHI 8,SD 8,SD 8,CHI 8,SD 8,SD 8,SD 8,SD 8,SD 8,CHI 8,CHI 8,,424,379,377,374,423,395,463,415,478,466,432,380,394,419,293,381
10,11/12 8:25 ET,NYJ,-2.5,BUF,,NYJ 8,BUF 8,BUF  8,NYJ 8,NYJ 8,BUF 8,NYJ 8,BUF 8,NYJ 8,NYJ 8,NYJ 8,BUF 8,BUF 8,NYJ 8,BUF 8,BUF 8,,453,420,435,418,461,445,505,461,521,513,484,412,413,452,329,447
10,11/15 1:00 ET,GB,-10.5,DET,,DET 14,GB 2,DET 14,GB 2,GB 2,GB 2,GB 2,GB 2,GB 2,GB 2,GB 2,GB 2,GB 2,GB 2,GB 2,GB 2,,453,420,435,418,461,445,505,461,521,513,484,412,413,452,329,447
10,11/15 1:00 ET,DAL,-1,TB,,TB 6,DAL 10,TB 6,TB 6,TB 6,TB 6,TB 6,DAL 10,TB 6,DAL 10,TB 6,TB 6,DAL 10,DAL 10,TB 6,DAL 10,,453,420,435,418,461,445,505,461,521,513,484,412,413,452,329,447
10,11/15 1:00 ET,CAR,-3.5,TEN,,TEN 10,TEN 10,TEN 10,CAR 6,CAR 6,TEN 10,CAR 6,TEN 10,CAR 6,CAR 6,CAR 6,CAR 6,CAR 6,TEN 10,CAR 6,CAR 6,,453,420,435,418,461,445,505,461,521,513,484,412,413,452,329,447
10,11/15 1:00 ET,STL,-7,CHI,,STL 6,CHI 10,CHI 10,CHI 10,STL 6,CHI 10,STL 6,STL 6,STL 6,STL 6,STL 6,STL 6,STL 6,STL 6,CHI 10,CHI 10,,453,420,435,418,461,445,505,461,521,513,484,412,413,452,329,447
10,11/15 1:00 ET,NO,-1,WAS,,WAS 10,NO 6,NO 6,WAS 10,WAS 10,NO 6,NO 6,WAS 10,NO 6,NO 6,WAS 10,NO 6,NO 6,WAS 10,NO 6,NO 6,,453,420,435,418,461,445,505,461,521,513,484,412,413,452,329,447
10,11/15 1:00 ET,PHI,-6,MIA,,MIA 12,PHI 4,PHI 4,PHI 4,PHI 4,MIA 12,PHI 4,PHI 4,PHI 4,PHI 4,PHI 4,PHI 4,MIA 12,PHI 4,MIA 12,PHI 4,,453,420,435,418,461,445,505,461,521,513,484,412,413,452,329,447
10,11/15 1:00 ET,PIT,-7,CLE,,CLE 12,PIT 4,CLE 12,PIT 4,PIT 4,CLE 12,PIT 4,PIT 4,PIT 4,PIT 4,PIT 4,PIT 4,PIT 4,PIT 4,PIT 4,CLE 12,,453,420,435,418,461,445,505,461,521,513,484,412,413,452,329,447
10,11/15 1:00 ET,BAL,-5,JAC,,JAC 11,JAC 11,JAC 11,BAL 5,BAL 5,JAC 11,BAL 5,BAL 5,BAL 5,BAL 5,BAL 5,BAL 5,BAL 5,BAL 5,JAC 11,BAL 5,,453,420,435,418,461,445,505,461,521,513,484,412,413,452,329,447
10,11/15 4:05 ET,OAK,-3,MIN,,MIN 8,MIN 8,OAK 8,MIN 8,OAK 8,MIN 8,OAK 8,OAK 8,MIN 8,MIN 8,OAK 8,OAK 8,MIN 8,OAK 8,MIN 8,OAK 8,,453,420,435,418,461,445,505,461,521,513,484,412,413,452,329,447
10,11/15 4:25 ET,DEN,-3.5,KC,,DEN 3,DEN 3,KC 13,DEN 3,DEN 3,KC 13,DEN 3,DEN 3,DEN 3,DEN 3,DEN 3,DEN 3,DEN 3,DEN 3,KC 13,DEN 3,,453,420,435,418,461,445,505,461,521,513,484,412,413,452,329,447
10,11/15 4:25 ET,NE,-7,NYG,,NE 4,NYG 12,NYG 12,NE 4,NYG 12,NYG 12,NE 4,NE 4,NE 4,NE 4,NE 4,NE 4,NE 4,NE 4,NE 4,NE 4,,453,420,435,418,461,445,505,461,521,513,484,412,413,452,329,447
10,11/15 8:30 ET,SEA,-3,ARI,,SEA 8,ARI 8,ARI 8,ARI 8,ARI 8,ARI 8,ARI 8,SEA 8,SEA 8,SEA 8,ARI 8,SEA 8,ARI 8,SEA 8,SEA 8,SEA 8,,453,420,435,418,461,445,505,461,521,513,484,412,413,452,329,447
10,11/16 8:30 ET,CIN,-10,HOU,,CIN 3,CIN 3,CIN 3,CIN 3,CIN 3,HOU 13,CIN 3,CIN 3,CIN 3,CIN 3,CIN 3,CIN 3,HOU 13,CIN 3,HOU 13,CIN 3,,453,420,435,418,461,445,505,461,521,513,484,412,413,452,329,447
11,11/19 8:25 ET,JAC,-3,TEN,,JAC 4,JAC 4,TEN 12,TEN 12,JAC 4,TEN 12,JAC 4,TEN 12,JAC 4,JAC 4,JAC 4,JAC 4,JAC 4,JAC 4,JAC 4,JAC 4,,518,469,505,474,495,534,533,487,549,535,522,440,476,470,424,475
11,11/22 1:00 ET,CAR,-7,WAS,,CAR 4,CAR 4,CAR 4,CAR 4,CAR 4,WAS 12,CAR 4,WAS 12,CAR 4,CAR 4,WAS 12,CAR 4,CAR 4,CAR 4,CAR 4,WAS 12,,518,469,505,474,495,534,533,487,549,535,522,440,476,470,424,475
11,11/22 1:00 ET,OAK,-1.5,DET,,OAK 8,DET 8,OAK 8,OAK 8,DET 8,OAK 8,OAK 8,OAK 8,OAK 8,DET 8,OAK 8,DET 8,DET 8,DET 8,DET 8,DET 8,,518,469,505,474,495,534,533,487,549,535,522,440,476,470,424,475
11,11/22 1:00 ET,DAL,-2.5,MIA,,DAL 9,DAL 9,MIA 7,MIA 7,MIA 7,MIA 7,DAL 9,DAL 9,MIA 7,MIA 7,MIA 7,MIA 7,DAL 9,DAL 9,MIA 7,DAL 9,,518,469,505,474,495,534,533,487,549,535,522,440,476,470,424,475
11,11/22 1:00 ET,ATL,-3.5,IND,,ATL 4,IND 12,ATL 4,ATL 4,ATL 4,IND 12,ATL 4,ATL 4,ATL 4,ATL 4,ATL 4,IND 12,ATL 4,IND 12,ATL 4,ATL 4,,518,469,505,474,495,534,533,487,549,535,522,440,476,470,424,475
11,11/22 1:00 ET,BAL,-3,STL,,BAL 6,BAL 6,STL 10,STL 10,BAL 6,STL 10,BAL 6,BAL 6,STL 10,BAL 6,BAL 6,BAL 6,BAL 6,STL 10,STL 10,BAL 6,,518,469,505,474,495,534,533,487,549,535,522,440,476,470,424,475
11,11/22 1:00 ET,NYJ,-4,HOU,,HOU 3,HOU 3,HOU 3,NYJ 13,NYJ 13,HOU 3,NYJ 13,HOU 3,HOU 3,HOU 3,HOU 3,HOU 3,HOU 3,HOU 3,HOU 3,HOU 3,,518,469,505,474,495,534,533,487,549,535,522,440,476,470,424,475
11,11/22 4:25 ET,MIN,0,GB,,GB 6,GB 6,GB 6,MIN 10,MIN 10,MIN 10,MIN 10,GB 6,GB 6,MIN 10,MIN 10,GB 6,GB 6,GB 6,GB 6,GB 6,,518,469,505,474,495,534,533,487,549,535,522,440,476,470,424,475
11,11/22 1:00 ET,PHI,-6.5,TB,,PHI 3,TB 13,PHI 3,PHI 3,PHI 3,TB 13,PHI 3,PHI 3,PHI 3,PHI 3,PHI 3,PHI 3,PHI 3,PHI 3,TB 13,PHI 3,,518,469,505,474,495,534,533,487,549,535,522,440,476,470,424,475
11,11/22 1:00 ET,DEN,-2,CHI,,DEN 12,CHI 4,CHI 4,CHI 4,DEN 12,CHI 4,CHI 4,DEN 12,CHI 4,DEN 12,CHI 4,CHI 4,CHI 4,CHI 4,CHI 4,CHI 4,,518,469,505,474,495,534,533,487,549,535,522,440,476,470,424,475
11,11/22 8:30 ET,ARI,-4,CIN,,CIN 8,CIN 8,CIN 8,ARI 8,CIN 8,CIN 8,ARI 8,CIN 8,CIN 8,ARI 8,ARI 8,ARI 8,ARI 8,ARI 8,ARI 8,CIN 8,,518,469,505,474,495,534,533,487,549,535,522,440,476,470,424,475
11,11/22 4:25 ET,SEA,-14,SF,,SEA 1,SEA 1,SEA 1,SEA 1,SEA 1,SEA 1,SEA 1,SEA 1,SEA 1,SEA 1,SEA 1,SEA 1,SEA 1,SEA 1,SF 15,SEA 1,,518,469,505,474,495,534,533,487,549,535,522,440,476,470,424,475
11,11/22 4:05 ET,KC,-3,SD,,KC 5,KC 5,KC 5,SD 11,KC 5,SD 11,KC 5,KC 5,KC 5,KC 5,KC 5,SD 11,SD 11,SD 11,KC 5,KC 5,,518,469,505,474,495,534,533,487,549,535,522,440,476,470,424,475
11,11/23 8:30 ET,NE,-7,BUF,,NE 4,BUF 12,BUF 12,NE 4,BUF 12,BUF 12,NE 4,NE 4,NE 4,NE 4,NE 4,NE 4,NE 4,NE 4,NE 4,NE 4,,518,469,505,474,495,534,533,487,549,535,522,440,476,470,424,475
12,11/26 12:30 ET,DET,-3,PHI,,PHI 11,PHI 11,DET 5,PHI 11,DET 5,PHI 11,DET 5,DET 5,DET 5,DET 5,DET 5,DET 5,DET 5,DET 5,DET 5,PHI 11,,572,540,524,491,535,563,574,533,576,590,553,496,529,529,479,521
12,11/26 4:30 ET,CAR,-1,DAL,,CAR 9,DAL 7,CAR 9,CAR 9,CAR 9,DAL 7,DAL 7,DAL 7,CAR 9,CAR 9,DAL 7,DAL 7,DAL 7,DAL 7,DAL 7,CAR 9,,572,540,524,491,535,563,574,533,576,590,553,496,529,529,479,521
12,11/26 8:30 ET,GB,-8,CHI,,GB 5,CHI 11,GB 5,CHI 11,GB 5,CHI 11,GB 5,GB 5,GB 5,GB 5,GB 5,GB 5,GB 5,GB 5,CHI 11,CHI 11,,572,540,524,491,535,563,574,533,576,590,553,496,529,529,479,521
12,11/29 1:00 ET,HOU,-3.5,NO,,NO 10,NO 10,HOU 6,NO 10,NO 10,NO 10,HOU 6,HOU 6,HOU 6,HOU 6,HOU 6,HOU 6,HOU 6,HOU 6,HOU 6,NO 10,,572,540,524,491,535,563,574,533,576,590,553,496,529,529,479,521
12,11/29 1:00 ET,ATL,-2,MIN,,ATL 8,MIN 8,ATL 8,MIN 8,ATL 8,ATL 8,MIN 8,ATL 8,ATL 8,ATL 8,ATL 8,MIN 8,MIN 8,MIN 8,MIN 8,MIN 8,,572,540,524,491,535,563,574,533,576,590,553,496,529,529,479,521
12,11/29 1:00 ET,CIN,-9.5,STL,,CIN 2,CIN 2,CIN 2,CIN 2,CIN 2,STL 14,CIN 2,CIN 2,CIN 2,CIN 2,CIN 2,CIN 2,CIN 2,CIN 2,CIN 2,STL 14,,572,540,524,491,535,563,574,533,576,590,553,496,529,529,479,521
12,11/29 1:00 ET,IND,-3,TB,,IND 9,TB 7,IND 9,TB 7,TB 7,TB 7,IND 9,IND 9,TB 7,IND 9,IND 9,TB 7,TB 7,IND 9,TB 7,TB 7,,572,540,524,491,535,563,574,533,576,590,553,496,529,529,479,521
12,11/29 1:00 ET,NYG,-1.5,WAS,,NYG 6,NYG 6,NYG 6,NYG 6,WAS 10,WAS 10,NYG 6,WAS 10,NYG 6,NYG 6,WAS 10,NYG 6,NYG 6,WAS 10,WAS 10,NYG 6,,572,540,524,491,535,563,574,533,576,590,553,496,529,529,479,521
12,11/29 1:00 ET,OAK,-1,TEN,,TEN 9,TEN 9,OAK 7,TEN 9,OAK 7,OAK 7,OAK 7,TEN 9,OAK 7,OAK 7,OAK 7,TEN 9,OAK 7,TEN 9,TEN 9,OAK 7,,572,540,524,491,535,563,574,533,576,590,553,496,529,529,479,521
12,11/29 1:00 ET,KC,-4.5,BUF,,KC 5,KC 5,BUF 11,KC 5,BUF 11,BUF 11,KC 5,KC 5,BUF 11,KC 5,KC 5,KC 5,KC 5,KC 5,KC 5,BUF 11,,572,540,524,491,535,563,574,533,576,590,553,496,529,529,479,521
12,11/29 1:00 ET,NYJ,-4.5,MIA,,NYJ 5,MIA 11,NYJ 5,MIA 11,NYJ 5,MIA 11,NYJ 5,NYJ 5,NYJ 5,NYJ 5,NYJ 5,NYJ 5,NYJ 5,NYJ 5,MIA 11,MIA 11,,572,540,524,491,535,563,574,533,576,590,553,496,529,529,479,521
12,11/29 1:00 ET,JAC,-5,SD,,JAC 6,SD 10,JAC 6,JAC 6,JAC 6,SD 10,JAC 6,SD 10,JAC 6,JAC 6,JAC 6,JAC 6,SD 10,SD 10,JAC 6,SD 10,,572,540,524,491,535,563,574,533,576,590,553,496,529,529,479,521
12,11/29 4:05 ET,ARI,-8.5,SF,,SF 13,ARI 3,ARI 3,ARI 3,ARI 3,SF 13,ARI 3,ARI 3,ARI 3,ARI 3,ARI 3,ARI 3,ARI 3,ARI 3,ARI 3,SF 13,,572,540,524,491,535,563,574,533,576,590,553,496,529,529,479,521
12,11/29 4:25 ET,SEA,-3,PIT,,SEA 6,PIT 10,PIT 10,SEA 6,PIT 10,PIT 10,SEA 6,SEA 6,SEA 6,SEA 6,SEA 6,SEA 6,SEA 6,PIT 10,PIT 10,SEA 6,,572,540,524,491,535,563,574,533,576,590,553,496,529,529,479,521
12,11/29 8:30 ET,NE,-2.5,DEN,,DEN 8,DEN 8,DEN 8,NE 8,NE 8,DEN 8,DEN 8,DEN 8,NE 8,NE 8,NE 8,NE 8,DEN 8,NE 8,NE 8,DEN 8,,572,540,524,491,535,563,574,533,576,590,553,496,529,529,479,521
12,11/30 8:30 ET,CLE,-6,BAL,,CLE 9,BAL 7,CLE 9,CLE 9,BAL 7,BAL 7,CLE 9,BAL 7,CLE 9,BAL 7,CLE 9,BAL 7,CLE 9,BAL 7,BAL 7,BAL 7,,572,540,524,491,535,563,574,533,576,590,553,496,529,529,479,521
13,12/3 8:25 ET,GB,-2.5,DET,,GB 6,GB 6,GB 6,DET 10,DET 10,DET 10,GB 6,GB 6,GB 6,GB 6,GB 6,DET 10,DET 10,DET 10,GB 6,GB 6,,616,594,578,535,583,616,638,609,619,654,611,543,594,599,536,587
13,12/6 1:00 ET,CHI,-6.5,SF,,CHI 1,CHI 1,CHI 1,CHI 1,CHI 1,SF 15,CHI 1,CHI 1,CHI 1,CHI 1,CHI 1,CHI 1,CHI 1,CHI 1,CHI 1,CHI 1,,616,594,578,535,583,616,638,609,619,654,611,543,594,599,536,587
13,12/6 1:00 ET,CIN,-7.5,CLE,,CIN 4,CLE 12,CLE 12,CIN 4,CIN 4,CLE 12,CIN 4,CIN 4,CIN 4,CIN 4,CIN 4,CIN 4,CIN 4,CIN 4,CLE 12,CIN  4,,616,594,578,535,583,616,638,609,619,654,611,543,594,599,536,587
